behavior	doi	species	gender	figure	condition	brain_code	cell_type
pain	10.1002/cne.903560311	rat	male	Figure 5	mustard oil injection into the left (ipsilateral) temporomandibular joint (TMJ) region	R76	
pain	10.1016/0306-4522(93)90250-J	rat	male	Figure 3	"noxious (52°C) thermal stimulation of the cornea for each of the brainstem regions that were quantified (Vsp laminae I-II, Vsp laminae III-V, VLM, and nucleus tractus solitarius)."	R10	
pain	10.1016/S0306-4522(97)00433-8	rat	male	Figure 1	corneal stimulation by topical application of mustard oil	R4.1	
pain	10.1016/S0306-4522(97)00433-8	rat	male	Figure 1	corneal stimulation by topical application of mustard oil	R4.2	
pain	10.1016/S0306-4522(97)00433-8	rat	male	Figure 2	corneal stimulation by topical application of mustard oil	R4.1	
pain	10.1007/bf00228626	rat	male	Figure 1	"noxious stimulation of the eye surface, received, in the left eye, 10 mM acetic acid"	R10	
pain	10.1007/bf00228626	rat	male	Figure 1	stimulation of the left eye with saline at 56°C	R4.2	
pain	10.1007/bf00228626	rat	male	Figure 1	10 mM diltiazem was applied prior to stimulation with 10 mM acetic acid	R10	
pain	10.1007/bf00228626	rat	male	Figure 1	noxious thermal stimulation	R4.2	
pain	10.1007/bf00228626	rat	male	Figure 3	acidic stimulation of one cornea 20 ~a	R62	
pain	10.1007/bf00228626	rat	male	Figure 3	acidic stimulation of one cornea 55 ~m	R112.1	
pain	10.1016/j.neuroscience.2007.05.019	rat	male	Figure 3	injecting the left tibiotarsal joint with 50 ul of a Complete Freund’s Adjuvant (CFA) solution prepared	R64.1	
pain	10.1016/j.neuroscience.2007.05.019	rat	male	Figure 3	injecting the left tibiotarsal joint with 50 ul of a Complete Freund’s Adjuvant (CFA) solution prepared	R84	
pain	10.1016/j.neuroscience.2007.05.019	rat	male	Figure 3	injecting the left tibiotarsal joint with 50 ul of a Complete Freund’s Adjuvant (CFA) solution prepared	R49.2	
pain	10.1016/j.neuroscience.2007.05.019	rat	male	Figure 3	injecting the left tibiotarsal joint with 50 ul of a Complete Freund’s Adjuvant (CFA) solution prepared	R22	
pain	10.1016/j.neuroscience.2007.05.019	rat	male	Figure 3	injecting the left tibiotarsal joint with 50 ul of a Complete Freund’s Adjuvant (CFA) solution prepared	R104	
pain	10.1523/JNEUROSCI.2424-13.2013	rat	male	Figure 4	10 min suprathreshold blue-light stimulation of the left hindpaw	R1	
pain	10.1523/JNEUROSCI.2424-13.2013	rat	famale	Figure 4	10 min suprathreshold blue-light stimulation of the left hindpaw	R1	
pain	10.1073/pnas.1214605109	rat	male	Figure 2	"Incision injury of the skin plus deep tissue, including fascia and underlying muscle"	R63	
pain	10.1073/pnas.1214605109	rat	male	Figure 2	"Incision injury of the skin plus deep tissue, including fascia and underlying muscle"	R66	
pain	10.1073/pnas.1214605109	rat	male	Figure 2	"Incision injury of the skin plus deep tissue, including fascia and underlying muscle"	R75	
pain	10.1073/pnas.1214605109	rat	male	Figure 2	"Incision injury of the skin plus deep tissue, including fascia and underlying muscle"	R56	
pain	10.1073/pnas.1214605109	rat	male	Figure 2	"Incision injury of the skin plus deep tissue, including fascia and underlying muscle"	R113	
pain	10.1371/journal.pone.0034316	rat	male	Figure 5	plantar skin incision surgery	R37	
pain	10.1371/journal.pone.0034316	rat	famale	Figure 5	plantar skin incision surgery	R37	
pain	10.1371/journal.pone.0034316	rat	male	Figure 5	plantar skin incision surgery	R102	
pain	10.1371/journal.pone.0034316	rat	famale	Figure 5	plantar skin incision surgery	R102	
pain	10.1371/journal.pone.0034316	rat	male	Figure 5	plantar skin incision surgery	R60.2	
pain	10.1371/journal.pone.0034316	rat	famale	Figure 5	plantar skin incision surgery	R60.2	
pain	10.1371/journal.pone.0034317	rat	male	Figure 6	injured animals with a ‘pain history’ (IN+IN)	R37	
pain	10.1371/journal.pone.0034317	rat	famale	Figure 6	injured animals with a ‘pain history’ (IN+IN)	R37	
pain	10.1371/journal.pone.0034317	rat	male	Figure 6	injured animals with a ‘pain history’ (IN+IN)	R102	
pain	10.1371/journal.pone.0034317	rat	famale	Figure 6	injured animals with a ‘pain history’ (IN+IN)	R102	
pain	10.1371/journal.pone.0034317	rat	male	Figure 6	injured animals with a ‘pain history’ (IN+IN)	R60.2	
pain	10.1371/journal.pone.0034317	rat	famale	Figure 6	injured animals with a ‘pain history’ (IN+IN)	R60.2	
pain	10.1073/pnas.1214605109	rat	male	Figure 1	intraperitoneal administration of 48/80	R1	
pain	10.1073/pnas.1214605109	rat	male	Figure 1	intraperitoneal administration of 48/80	R1	
pain	10.1016/j.bbi.2011.09.017	rat	male	Figure 3	"injections into the caudal medulla,An injection of 0.5% capsaicin was infused over 11 minutes into
the temporalis muscle"	R1	
pain	10.1016/j.bbi.2011.09.017	rat	male	Figure 4	temporalis injections of capsaicin in medullary dorsal horn	R61	
pain	10.1016/j.bbi.2011.09.018	rat	male	Figure 5	temporalis injections of capsaicin in medullary dorsal horn	R5.15	
pain	10.1016/j.bbi.2011.09.018	rat	male	Figure 5	temporalis injections of capsaicin in medullary dorsal horn	R35	
pain	10.1016/j.bbi.2011.09.018	rat	male	Figure 5	temporalis injections of capsaicin in medullary dorsal horn	R101	
pain	10.1016/j.bbi.2011.09.018	rat	male	Figure 5	temporalis injections of capsaicin in medullary dorsal horn	R59	
pain	10.1016/j.bbi.2011.09.019	rat	male	Figure 6	temporalis injections of capsaicin in medullary dorsal horn	R104	
pain	10.1016/j.bbi.2011.09.019	rat	male	Figure 6	temporalis injections of capsaicin in medullary dorsal horn	R28	
pain	10.1016/j.bbi.2011.09.019	rat	male	Figure 6	capsaicin injection into the temporalis muscle	R81	
pain	10.1016/j.physbeh.2009.02.037	rat	male	Figure 2	colorectal distension	R5	
pain	10.1016/j.physbeh.2009.02.037	rat	female	Figure 2	colorectal distension	R5	
pain	10.1016/j.physbeh.2009.02.038	rat	male	Figure 3	colorectal distension	R5	
pain	10.1016/j.physbeh.2009.02.038	rat	female	Figure 3	colorectal distension	R5	
pain	10.1016/j.physbeh.2009.02.038	rat	male	Figure 3	colorectal distension	R5	
pain	10.1016/j.physbeh.2009.02.038	rat	female	Figure 3	colorectal distension	R5	
pain	10.1016/j.brainres.2008.08.022	rat	male	Figure 3	intrastriatal injection of 6-hydroxydopamine (6-OHDA)	R25	
pain	10.1016/j.brainres.2008.08.022	rat	male	Figure 3	intrastriatal injection of 6-hydroxydopamine (6-OHDA)	R4.1	
pain	10.1016/j.brainres.2008.08.022	rat	male	Figure 3	intrastriatal injection of 6-hydroxydopamine (6-OHDA)	R37	
pain	10.1016/j.brainres.2008.08.024	rat	male	Figure 2	intrastriatal injection of 6-hydroxydopamine (6-OHDA)	R25	
pain	10.1016/j.brainres.2008.08.024	rat	male	Figure 2	OHDA)	R96	
pain	10.1016/j.brainres.2008.08.024	rat	male	Figure 2	6-OHDA-lesioned	R38.2	
pain	10.1016/j.brainres.2008.08.024	rat	male	Figure 3	6-OHDA-lesioned	R3	
pain	10.1016/j.brainres.2008.08.024	rat	male	Figure 2	6-OHDA-lesioned	R5	
pain	10.1016/j.brainres.2008.08.024	rat	male	Figure 2	6-OHDA-lesioned	R7	
pain	10.1016/j.brainres.2008.08.024	rat	male	Figure 2	6-OHDA-lesioned	R22	
pain	10.1016/j.toxicon.2008.01.005	rat	male	Figure 6	intraplantar injection of BmK venom	R1	
pain	10.1016/j.toxicon.2008.01.005	rat	male	Figure 6	intraplantar injection of BmK venom	R1	
pain	10.1016/j.toxicon.2008.01.005	rat	male	Figure 6	intraplantar injection of BmK venom	R1	
pain	10.1016/j.toxicon.2008.01.005	rat	male	Figure 6	intraplantar injection of BmK venom	R1	
pain	10.1016/j.toxicon.2008.01.005	rat	male	Figure 6	intraplantar injection of BmK venom	R1	
pain	10.1002/(SICI)1096-9861(19970714)383:4<439::AID-CNE4>3.0.CO;2-3	rat	male	Figure 5	the nociceptive heat-threshold of 44℃	R5.12	
pain	10.1002/(SICI)1096-9861(19970714)383:4<439::AID-CNE4>3.0.CO;2-3	rat	male	Figure 5	the nociceptive heat-threshold of 44℃	R5.21	
pain	10.1002/(SICI)1096-9861(19970714)383:4<439::AID-CNE4>3.0.CO;2-3	rat	male	Figure 6	the noxious heat of 52℃	R5.13	
pain	10.1002/(SICI)1096-9861(19970714)383:4<439::AID-CNE4>3.0.CO;2-3	rat	male	Figure 6	the noxious heat of 52℃	R5.12	
pain	10.1002/(SICI)1096-9861(19970714)383:4<439::AID-CNE4>3.0.CO;2-3	rat	male	Figure 6	the noxious heat of 52℃	R5.12	
pain	10.1002/(SICI)1096-9861(19970714)383:4<439::AID-CNE4>3.0.CO;2-3	rat	male	Figure 5	the nociceptive heat-threshold of 44℃	R5.14	
pain	10.1002/(SICI)1096-9861(19970714)383:4<439::AID-CNE4>3.0.CO;2-3	rat	male	Figure 6	the noxious heat of 52℃	R5.14	
pain	10.1002/(SICI)1096-9861(19970714)383:4<439::AID-CNE4>3.0.CO;2-3	rat	male	Figure 6	the noxious heat of 52℃	R5.11	
pain	10.1016/S0006-8993(99)01806-5	rat	male	Figure 6	the injection of the retrograde tracer in the locus coeruleus	R25	
pain	10.1002/(SICI)1096-9861(19970714)383:4<439::AID-CNE4>3.0.CO;2-3	rat	male	Figure 5	the nociceptive heat-threshold of 44℃	R5.13	
pain	10.1002/(SICI)1096-9861(19970714)383:4<439::AID-CNE4>3.0.CO;2-3	rat	male	Figure 5	the nociceptive heat-threshold of 44℃	R5.11	
pain	10.1002/(SICI)1096-9861(19970714)383:4<439::AID-CNE4>3.0.CO;2-3	rat	male	Figure 6	the noxious heat of 52℃	R5.11	
pain	10.1016/S0924-977X(97)00072-2	rat	male	Figure 1	acute administration of fluvoxamin	R5.11	
pain	10.1007/s00221-006-0779-x	rat	male	Figure 2	heating of the face	R95	
pain	10.1016/S0006-8993(99)01806-5	rat	male	Figure 8	stereotaxic injection of WGA-HRP into the paraventricular nucleus of the hypothalamus and systemic administration of nitroglycerin	R4.1	
pain	10.1002/(SICI)1096-9861(19970714)383:4<439::AID-CNE4>3.0.CO;2-3	rat	male	Figure 5	the nociceptive heat-threshold of 44℃	R5.11	
pain	10.1002/(SICI)1096-9861(19970714)383:4<439::AID-CNE4>3.0.CO;2-3	rat	male	Figure 7	the noxious heat of 52℃	R5	
pain	10.1002/(SICI)1096-9861(19970714)383:4<439::AID-CNE4>3.0.CO;2-3	rat	male	Figure 5	the nociceptive heat-threshold of 44℃	R5.12	
pain	10.1016/j.brainres.2007.08.012	rat	male	Figure 4	Formalin test	R25.42	
pain	10.1016/S0924-977X(97)00072-2	rat	male	Figure 2	the first oral administration of fluvoxamin	R87.31	
pain	10.1002/(SICI)1096-9861(19970714)383:4<439::AID-CNE4>3.0.CO;2-3	rat	male	Figure 10	the nociceptive heat-threshold of 44℃	R5.11	
pain	10.1002/(SICI)1096-9861(19970714)383:4<439::AID-CNE4>3.0.CO;2-3	rat	male	Figure 10	the noxious heat of 52℃	R5.11	
pain	10.1002/(SICI)1096-9861(19970714)383:4<439::AID-CNE4>3.0.CO;2-3	rat	male	Figure 10	the noxious heat of 52?C	R5.12	
pain	10.1016/S0304-3940(03)00465-8	rat	male	Figure 1	intraplantar injection of formalin	R90.2	
pain	10.1016/S0304-3940(03)00465-8	rat	male	Figure 1	intraplantar injection of formalin	R38.11	
pain	10.1016/S0304-3940(03)00465-8	rat	male	Figure 1	intraplantar injection of formalin	R90.1	
pain	10.1016/S0304-3940(03)00465-8	rat	male	Figure 1	intraplantar injection of formalin	R90.2	
pain	10.1016/S0304-3940(03)00465-8	rat	male	Figure 1	intraplantar injection of formalin	R38.11	
pain	10.1016/S0006-8993(99)01806-5	rat	male	Figure 4	"PHA-L injection,the injection of the anterograde tracer into the locus coeruleus."	R7	
pain	10.1002/(SICI)1096-9861(19970714)383:4<439::AID-CNE4>3.0.CO;2-3	rat	male	Figure 9	heat stimulations with temperatures of 44–52°C.	R5	
pain	10.1016/S0924-977X(97)00072-2	rat	male	Figure 3	acute administration of fluvoxamin	R38.2	
pain	10.1016/S0304-3940(03)00465-8	rat	male	Figure 1	chemical visceral stimulated	R38.21	
pain	10.1007/s00221-006-0779-x	rat	male	Figure 2	heating of the face	R3	
pain	10.1016/S0304-3940(03)00465-8	rat	male	Figure 1	intraplantar injection of formalin	R90.2	
pain	10.1016/S0304-3940(03)00465-8	rat	male	Figure 1	intraplantar injection of formalin	R38.11	
pain	10.1016/S0006-8993(99)01806-5	rat	male	Figure 8	stereotaxic injection of WGA-HRP into the paraventricular nucleus of the hypothalamus and systemic administration of nitroglycerin	R5	
pain	10.1016/S0006-8993(99)01806-5	rat	male	Figure 4	"PHA-L injection,injection of the anterograde tracer into the parabrachial nucleus."	R109	
pain	10.1016/0896-6273(91)90063-6	rat	male	Figure 1	Noxious Stimulation	R1	
pain	10.1016/j.brainres.2007.08.012	rat	male	Figure 1	intrastriatal injection of 6-OHDA	R97	
pain	10.1016/j.brainres.2007.08.012	rat	male	Figure 1	intrastriatal injection of 6-OHDA	R98.1	
pain	10.1016/S0006-8993(99)01806-5	rat	male	Figure 3	PHA-L injection	R25	
pain	10.1016/S0006-8993(99)01913-7	rat	male	Figure 4	CFA-induced inflammation	R64.1	
pain	10.1002/(SICI)1096-9861(19970714)383:4<439::AID-CNE4>3.0.CO;2-3	rat	male	Figure 5	the nociceptive heat-threshold of 44℃	R5.11	
pain	10.1016/S0006-8993(99)01913-7	rat	male	Figure 1	CFA-induced inflammation	R4.1	
pain	10.1016/j.pain.2007.03.012	rat	male	Figure 5	animals treated with 48/80	R4	
pain	10.1016/S0006-8993(99)01913-7	rat	male	Figure 4	CFA-induced inflammation	R13.1	
pain	10.1007/s00221-006-0779-x	rat	male	Figure 2	heating of the face	R89	
pain	10.1016/S0006-8993(99)01913-7	rat	male	Figure 3	CFA-induced inflammation	R4	
pain	10.1016/S0006-8993(99)01806-5	rat	male	Figure 5	stereotaxic injection of WGA-HRP into the locus coeruleus	R37	
pain	10.1007/s00221-006-0779-x	rat	male	Figure 2	heating of the face	R16.1	
pain	10.1016/S0006-8993(99)01806-5	rat	male	Figure 6	the injection of the retrograde tracer in the locus coeruleus	R38.2	
pain	10.1007/s00221-006-0779-x	rat	male	Figure 2	heating of the face	R104	
pain	10.1016/j.pain.2007.03.012	rat	male	Figure 5	animals treated with 48/80	R4	
pain	10.1007/s00221-006-0779-x	rat	male	Figure 2	heating of the face	R4.1	
pain	10.1007/s00221-006-0779-x	rat	male	Figure 2	heat stimulation with propofol treatments.	R5.1	
pain	10.1007/s00221-006-0779-x	rat	male	Figure 2	heating of the face	R99	
pain	10.1007/s00221-006-0779-x	rat	male	Figure 2	heat stimulation with propofol treatments.	R95	
pain	10.1007/s00221-006-0779-x	rat	male	Figure 2	heat stimulation with propofol treatments.	R65	
pain	10.1007/s00221-006-0779-x	rat	male	Figure 2	heat stimulation with propofol treatments.	R100	
pain	10.1007/s00221-006-0779-x	rat	male	Figure 2	heat stimulation with propofol treatments.	R16.1	
pain	10.1007/s00221-006-0779-x	rat	male	Figure 2	heat stimulation with propofol treatments.	R89	
pain	10.1007/s00221-006-0779-x	rat	male	Figure 2	heating of the face	R39.2	
pain	10.1007/s00221-006-0779-x	rat	male	Figure 2	heat stimulation with propofol treatments.	R3	
pain	10.1007/s00221-006-0779-x	rat	male	Figure 2	heat stimulation with propofol treatments.	R104	
pain	10.1007/s00221-006-0779-x	rat	male	Figure 2	heat stimulation with propofol treatments.	R4.1	
pain	10.1007/s00221-006-0779-x	rat	male	Figure 4	propofol treated rats without heating of the face	R5.1	
pain	10.1007/s00221-006-0779-x	rat	male	Figure 2	heat stimulation with propofol treatments.	R99	
pain	10.1007/s00221-006-0779-x	rat	male	Figure 2	heating of the face	R100	
pain	10.1016/j.brainres.2007.08.012	rat	male	Figure 4	formalin test	R93	
pain	10.1016/S0006-8993(99)01806-5	rat	male	Figure 5	stereotaxic injection of WGA-HRP into the locus coeruleus	R96	
pain	10.1016/S0304-3959(02)00449-9	rat	male	Figure 6	a small (SI) or large (LI) incision in a rat hind paw	R86	
pain	10.1111/j.1745-7254.2005.00123.x	rat	male	Figure  8	chronic constriction injury (CCI)	R1	
pain	10.1007/s00221-006-0779-x	rat	male	Figure 2	heat stimulation with propofol treatments.	R39.2	
pain	10.1016/j.brainres.2007.08.012	rat	male	Figure 4	formalin test	R25	
pain	10.1016/S0006-8993(99)01806-5	rat	male	Figure 7	stereotaxic injection of WGA-HRP into the parabrachial nucleus and systemic administration of nitroglycerin	R80	
pain	10.1007/s00221-006-0779-x	rat	male	Figure 3	heating of the face	R4.1	
pain	10.1007/s00221-006-0779-x	rat	male	Figure 3	propofol infusion	R4.1	
pain	10.1016/S0006-8993(99)01913-7	rat	male	Figure 2	CFA-induced inflammation	R4	
pain	10.1007/s00221-006-0779-x	rat	male	Figure 5	infusion through jugular vein in the rats with PRO injection	R4.1	
pain	10.1016/S0304-3940(03)00465-8	rat	male	Figure 1	intraplantar injection of formalin	R90.1	
pain	10.1016/S0924-977X(97)00072-2	rat	male	Figure 1	acute administration of fluvoxamin	R5.1	
pain	10.1038/89945	rat	male	Figure 4	100μ/paw 5% formalin	R1	
pain	10.1016/S0006-8993(99)01806-5	rat	male	Figure 4	"PHA-L injection,the injection of the retrograde tracer into the locus coeruleus"	R25	
pain	10.1007/s00221-006-0779-x	rat	male	Figure 2	heating of the face	R5.1	
pain	10.1016/S0006-8993(99)01806-5	rat	male	Figure 7	stereotaxic injection of WGA-HRP into the parabrachial nucleus and systemic administration of nitroglycerin	R25	
pain	10.1016/S0006-8993(99)01806-5	rat	male	Figure 7	stereotaxic injection of WGA-HRP into the parabrachial nucleus and systemic administration of nitroglycerin	R96	
pain	10.1016/S0006-8993(99)01806-5	rat	male	Figure 7	stereotaxic injection of WGA-HRP into the parabrachial nucleus and systemic administration of nitroglycerin	R38.2	
pain	10.1016/S0006-8993(99)01806-5	rat	male	Figure 5	stereotaxic injection of WGA-HRP into the locus coeruleus	R3.31	
pain	10.1016/S0006-8993(99)01806-5	rat	male	Figure 7	stereotaxic injection of WGA-HRP into the parabrachial nucleus	R22	
pain	10.1016/S0006-8993(99)01806-5	rat	male	Figure 5	stereotaxic injection of WGA-HRP into the locus coeruleus	R64.1	
pain	10.1016/S0006-8993(99)01806-5	rat	male	Figure 7	stereotaxic injection of WGA-HRP into the parabrachial nucleus	R37	
pain	10.1016/S0006-8993(99)01806-5	rat	male	Figure 8	stereotaxic injection of WGA-HRP into the paraventricular nucleus of the hypothalamus and systemic administration of nitroglycerin	R22	
pain	10.1016/S0924-977X(97)00072-2	rat	male	Figure 1	acute administration of fluvoxamin	R87	
pain	10.1002/(SICI)1096-9861(19970714)383:4<439::AID-CNE4>3.0.CO;2-3	rat	male	Figure 6	the noxious heat of 52℃	R5.11	
pain	10.1016/S0006-8993(99)01806-5	rat	male	Figure 4	"PHA-L injection, the injection of the retrograde tracer into the parabrachial nucleus."	R25	
pain	10.1016/S0006-8993(99)01806-5	rat	male	Figure 6	WGA-HRP was injected into the paraventricular nucleus of the hypothalamus	R64.1	
pain	10.1016/S0006-8993(99)01806-5	rat	male	Figure 6	WGA-HRP was injected into the paraventricular nucleus of the hypothalamus	R7	
pain	10.1016/S0006-8993(99)01806-5	rat	male	Figure 5	stereotaxic injection of WGA-HRP into the locus coeruleus	R25	
pain	10.1016/S0006-8993(99)01806-5	rat	male	Figure 8	stereotaxic injection of WGA-HRP into the paraventricular nucleus of the hypothalamus	R38.2	
pain	10.1016/S0006-8993(99)01806-5	rat	male	Figure 6	the injection of the retrograde tracer in the locus coeruleus	R3.31	
pain	10.1016/S0006-8993(99)01806-5	rat	male	Figure 4	"PHA-L injection,the injection of the retrograde tracer into the parabrachial nucleus"	R22	
pain	10.1016/S0006-8993(99)01806-5	rat	male	Figure 6	the injection of the retrograde tracer in the locus coeruleus	R64.1	
pain	10.1073/pnas.86.23.9569	rat	male	Figure 2	capsaicin injection	R104	
pain	10.1016/S0304-3959(02)00449-9	rat	male	Figure 6	a small (SI) or large (LI) incision in a rat hind paw	R1	
pain	10.1016/S0304-3940(03)00465-8	rat	male	Figure 1	chemical visceral stimulated	R38.21	
pain	10.1016/S0006-8993(99)01806-5	rat	male	Figure 7	stereotaxic injection of WGA-HRP into the parabrachial nucleus and systemic administration of nitroglycerin	R3.31	
pain	10.1016/S0924-977X(97)00072-2	rat	male	Figure 1	acute administration of fluvoxamin	R22.2	
pain	10.1016/S0006-8993(99)01806-5	rat	male	Figure 7	stereotaxic injection of WGA-HRP into the parabrachial nucleus	R64.1	
pain	10.1016/S0006-8993(99)01806-5	rat	male	Figure 4	"PHA-L injection,the injection of the retrograde tracer into the paraventricular nucleus of the hypothalamus."	R37	
pain	10.1002/(SICI)1096-9861(19970714)383:4<439::AID-CNE4>3.0.CO;2-3	rat	male	Figure 6	the noxious heat of 52℃	R94	
pain	10.1016/S0006-8993(99)01806-5	rat	male	Figure 5	stereotaxic injection of WGA-HRP into the locus coeruleus	R38.2	
pain	10.1016/S0006-8993(99)01806-5	rat	male	Figure 8	stereotaxic injection of WGA-HRP into the paraventricular nucleus of the hypothalamus	R3.31	
pain	10.1007/s00221-006-0779-x	rat	male	Figure 2	heating of the face	R65	
pain	10.1016/S0006-8993(99)01806-5	rat	male	Figure 5	stereotaxic injection of WGA-HRP into the locus coeruleus	R22	
pain	10.1016/S0006-8993(99)01806-5	rat	male	Figure 8	stereotaxic injection of WGA-HRP into the paraventricular nucleus of the hypothalamus and systemic administration of nitroglycerin	R64.1	
pain	10.1016/S0006-8993(99)01806-5	rat	male	Figure 6	the injection of the retrograde tracer in the locus coeruleus	R22	
pain	10.1159/000488624	mouse	male	Figure  2	dural administration of an acidic solution alone	B1.1	
pain	10.7150/thno.19500	mouse	male	Figure  8	subcutaneous injection of formalin	B4	
pain	10.1016/j.neuron.2015.07.029	mouse	male	Figure S5	visceral noxious stimulation	B5	
pain	10.1016/j.pbb.2008.08.029	mouse	male	Figure 4	formalin test	B10.4	
pain	10.1016/j.pbb.2008.08.030	mouse	male	Figure 4	i.c.v. fluvoxamine	B10.4	
pain	10.1016/j.pbb.2008.08.031	mouse	male	Figure 4	formalin test	B10.4	
pain	10.1097/00001756-200501190-00002	mouse	male	Figure 3	intraplantar injection of carrageenan	B7	
pain	10.1097/00001756-200501190-00002	mouse	male	Figure 3	foot shock-induced stress	B7	
pain	10.1038/s41593-017-0012-1	mouse	male	Figure 1	formalin injections into the hindpaw	B2.1	
pain	10.1038/s41593-017-0012-1	mouse	male	Supplymentary Figure  1	formalin injections into the right whisker pad	B1.1	
pain	10.1038/s41593-017-0012-1	mouse	male	Supplymentary Figure 1	formalin injections into the right whisker pad	B2.1	vGlut2
pain	10.1038/s41593-017-0012-1	mouse	male	Supplymentary Figure 2	formalin injections into the right whisker pad	B2.1	vGlut2
pain	10.1038/s41593-017-0012-1	mouse	male	Supplymentary Figure 1	formalin injections into the right whisker pad	B2.1	Gad1/2
pain	10.1038/s41593-017-0012-1	mouse	male	Supplymentary Figure 2	formalin injections into the right whisker pad	B2.1	Gad1/2
pain	10.1038/s41593-017-0012-1	mouse	male	Supplymentary Figure 1	formalin injections into the right whisker pad	B2.1	CGRP
pain	10.1038/s41593-017-0012-1	mouse	male	Supplymentary Figure 2	formalin injections into the right whisker pad	B2.1	CGRP
pain	10.1038/s41593-017-0012-1	mouse	male	Supplymentary Figure 1	formalin injections into the right whisker pad	B2.1	FoxP2
pain	10.1038/s41593-017-0012-1	mouse	male	Supplymentary Figure 2	formalin injections into the right whisker pad	B2.1	FoxP2
pain	10.1038/s41593-017-0012-1	mouse	male	Figure  1	formalin injection into the lower lip	B3	
pain	10.1038/s41586-018-0793-8	mouse	male	Extended data figure 7	hindpaw pinch stimulation	B2.1	
pain	10.1038/s41586-018-0793-8	mouse	male	Extended data figure 7	hindpaw pinch stimulation	B62	
pain	10.1038/s41586-018-0793-8	mouse	male	Extended data figure 7	hindpaw pinch stimulation	B63	Tac1
pain	10.1038/s41586-018-0793-8	mouse	male	Extended data figure 4	hot plate	B63	Tac1
pain	10.1038/s41586-018-0793-8	mouse	male	Extended data figure 4	hot plate	B2.1	
pain	10.1038/s41586-018-0793-8	mouse	male	Extended data figure 10	hindpaw pinch stimulation	B63	
pain	10.1016/j.cell.2018.02.057	mouse	male	Figure 5	formalin paw injection	B20	
pain	10.1016/j.cell.2018.02.057	mouse	male	Figure 6	formalin paw injection	B2	
pain	10.1016/j.cell.2018.02.057	mouse	male	Figure 7	formalin paw injection	B10.1	
pain	10.1016/j.cell.2018.02.057	mouse	male	Figure 8	formalin paw injection	B7	
pain	10.1016/j.cell.2018.02.057	mouse	male	Figure 9	formalin paw injection	B21	
pain	10.1016/j.cell.2018.02.057	mouse	male	Figure 9	formalin paw injection	B19	
sexual behavior	10.1002/(sici)1096-9861(19980803)397	rat	male	Figure 5	ejaculation	R38.32	
sexual behavior	10.1002/(sici)1096-9861(19980803)397	rat	male	Figure 10	ejaculation	R188	
sexual behavior	10.1002/(sici)1096-9861(19980803)397	rat	male	Figure 9	ejaculation	R77.11	
sexual behavior	10.1002/(sici)1096-9861(19980803)397	rat	male	Figure 10	ejaculation	R77.11	
sexual behavior	10.1016/0306-4522(96)00183-2	rat	male	Figure 2	mating	R184	
sexual behavior	10.1016/0306-4522(96)00183-2	rat	male	Figure 2	mating	R168	
sexual behavior	10.1016/0306-4522(96)00183-2	rat	male	Figure 2	mating	R87.2	
sexual behavior	10.1016/0306-4522(96)00183-2	rat	male	Figure 4	mating	R189	AR(androgen receptors)
sexual behavior	10.1016/0306-4522(96)00183-2	rat	male	Figure 2	mating	R147.2	
sexual behavior	10.1016/0306-4522(96)00183-2	rat	male	Figure 4	mating	R38.3	AR(androgen receptors)
sexual behavior	10.1016/0306-4522(96)00183-2	rat	male	Figure 4	mating	R150	AR(androgen receptors)
sexual behavior	10.1016/0306-4522(96)00183-2	rat	male	Figure 2	mating	R3.1	
sexual behavior	10.1016/0306-4522(96)00183-2	rat	male	Figure 2	mating	R3.31	
sexual behavior	10.1016/j.bbr.2012.09.042	rat	male	Table 2	exposure to alarmpheromone	R38.1	
sexual behavior	10.1016/j.bbr.2012.09.042	rat	male	Table 2	exposure to alarmpheromone	R87.11	
sexual behavior	10.1016/j.bbr.2012.09.042	rat	male	Table 2	exposure to alarmpheromone	R87.12	
sexual behavior	10.1016/j.bbr.2012.09.042	rat	male	Table 2	exposure to alarmpheromone	R87.2	
sexual behavior	10.1016/j.bbr.2012.09.042	rat	male	Table 2	exposureto alarmpheromone	R38.3	
sexual behavior	10.1016/j.bbr.2012.09.042	rat	male	Table 2	exposure to alarmpheromone	R64	
sexual behavior	10.1111/j.1460-9568.2008.06169.x	rat	male	Figure 2	exposure to oestrous urine	R184	
sexual behavior	10.1111/j.1460-9568.2008.06169.x	rat	male	Figure 2	exposure to dioestrous urine	R184	
sexual behavior	10.1111/j.1460-9568.2008.06169.x	rat	male	Figure 3	exposure to oestrous urine in sexually experienced males	R184	
sexual behavior	10.1111/j.1460-9568.2008.06169.x	rat	male	Figure 3	exposure to dioestrous urine in sexually experienced males	R184	
sexual behavior	10.1111/j.1460-9568.2008.06169.x	rat	male	Figure 3	exposure to oestrous urine in sexually inexperienced males	R184	
sexual behavior	10.1111/j.1460-9568.2008.06169.x	rat	male	Figure 3	exposure to dioestrous urine in sexually inexperienced males	R184	
sexual behavior	10.1111/j.1460-9568.2008.06169.x	rat	male	Figure 3	exposure to oestrous urine in sexually experienced males	R184.1	
sexual behavior	10.1111/j.1460-9568.2008.06169.x	rat	male	Figure 3	exposure to dioestrous urine in sexually experienced males	R184.1	
sexual behavior	10.1111/j.1460-9568.2008.06169.x	rat	male	Figure 3	exposure to oestrous urine in sexually inexperienced males	R184.1	
